2017-04-10 19:30:37,773 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:30:37,773 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/test/resources
2017-04-10 19:30:49,954 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:30:49,955 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/main/resources
2017-04-10 19:30:49,956 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:30:49,956 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/test/resources
2017-04-10 19:31:23,434 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:31:23,434 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/main/resources
2017-04-10 19:31:23,434 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:31:23,434 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/test/resources
2017-04-10 19:31:29,278 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:31:29,278 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/main/resources
2017-04-10 19:31:29,279 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:31:29,279 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/test/resources
2017-04-10 19:33:13,450 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:33:13,451 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/main/resources
2017-04-10 19:33:13,452 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:33:13,452 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/test/resources
2017-04-10 19:33:21,084 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:33:21,084 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/main/resources
2017-04-10 19:33:21,086 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:33:21,086 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/test/resources
2017-04-10 19:33:33,101 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:33:33,101 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/main/resources
2017-04-10 19:33:33,102 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:33:33,102 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/test/resources
2017-04-10 19:33:52,553 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:33:52,553 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/main/resources
2017-04-10 19:33:52,554 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:33:52,554 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/test/resources
2017-04-10 19:34:16,403 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:34:16,403 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/main/resources
2017-04-10 19:34:16,404 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:34:16,404 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/test/resources
2017-04-10 19:34:55,254 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:34:55,254 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/main/resources
2017-04-10 19:34:55,255 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:34:55,255 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/test/resources
2017-04-10 19:38:29,839 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:38:29,839 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/main/resources
2017-04-10 19:38:29,840 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:38:29,840 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/test/resources
2017-04-10 19:38:59,770 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:38:59,771 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/main/resources
2017-04-10 19:38:59,772 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:38:59,772 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/test/resources
